id,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
264544,64, State-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,5, United-States, >50K
148644,18, Private, HS-grad, Never-married, Sales, Own-child, White, Female,28, United-States, <=50K
125762,30, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,30, United-States, <=50K
53606,36, ?, Assoc-voc, Married-civ-spouse, ?, Wife, White, Female,8, United-States, <=50K
193741,18, Private, 11th, Never-married, Other-service, Other-relative, Black, Male,30, United-States, <=50K
588905,27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
115613,49, Private, 9th, Married-civ-spouse, Other-service, Husband, White, Male,40, United-States, <=50K
222374,46, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,43, United-States, >50K
185359,37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, <=50K
173647,30, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Male,40, United-States, <=50K
31166,29, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Female,30, Germany, <=50K
517995,22, ?, HS-grad, Never-married, ?, Own-child, White, Male,40, Mexico, <=50K
189027,25, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,30, United-States, <=50K
296125,38, Private, HS-grad, Separated, Priv-house-serv, Unmarried, Black, Female,30, United-States, <=50K
640383,32, ?, Bachelors, Divorced, ?, Unmarried, White, Female,40, United-States, <=50K
334291,35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,50, United-States, <=50K
318450,56, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,80, United-States, >50K
174163,29, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,40, United-States, <=50K
119721,41, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States, <=50K
142719,47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K
162593,23, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,40, United-States, <=50K
236852,46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,45, United-States, >50K
154863,28, Local-gov, HS-grad, Never-married, Protective-serv, Other-relative, Black, Male,40, United-States, <=50K
168894,39, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,20, United-States, <=50K
344920,42, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Wife, White, Female,50, United-States, <=50K
33355,39, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,48, United-States, >50K
196782,68, ?, 7th-8th, Married-civ-spouse, ?, Husband, White, Male,30, United-States, <=50K
291518,37, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,55, United-States, >50K
170244,57, Private, Prof-school, Never-married, Prof-specialty, Not-in-family, White, Female,40, United-States, <=50K
369549,22, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,30, United-States, <=50K
23438,24, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Male,30, United-States, >50K
202673,19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,50, United-States, <=50K
171780,55, Private, Assoc-acdm, Divorced, Sales, Unmarried, Black, Female,30, United-States, <=50K
264503,37, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,40, United-States, <=50K
244341,37, Local-gov, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,40, United-States, <=50K
209109,28, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,50, United-States, <=50K
187392,27, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,40, United-States, <=50K
119578,40, State-gov, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,20, United-States, <=50K
195105,51, Private, HS-grad, Divorced, Priv-house-serv, Own-child, White, Female,40, United-States, <=50K
101752,52, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,56, United-States, <=50K
95825,74, ?, Some-college, Widowed, ?, Not-in-family, White, Female,3, United-States, <=50K
362654,49, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
29810,20, ?, Some-college, Never-married, ?, Own-child, White, Female,40, United-States, <=50K
77332,40, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,50, United-States, <=50K
87518,80, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,60, United-States, <=50K
113324,63, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,40, United-States, <=50K
96299,63, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,45, United-States, >50K
237729,51, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,40, United-States, <=50K
200973,23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
212456,66, Self-emp-not-inc, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,20, United-States, <=50K
131568,33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,66, United-States, <=50K
185859,49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,43, United-States, <=50K
231981,20, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,32, United-States, <=50K
117963,33, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,60, United-States, >50K
78172,26, Private, Some-college, Married-AF-spouse, Protective-serv, Husband, White, Male,40, United-States, <=50K
164135,52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
171216,33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
140664,47, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,45, United-States, <=50K
249277,23, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,75, United-States, <=50K
117847,53, Federal-gov, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, <=50K
52372,19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,20, United-States, <=50K
95806,26, Federal-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
137428,53, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,60, United-States, >50K
169047,65, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,10, United-States, <=50K
339168,68, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,30, United-States, <=50K
504725,30, Private, 10th, Never-married, Sales, Other-relative, White, Male,18, Guatemala, <=50K
132870,28, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,45, United-States, <=50K
135840,54, Local-gov, 10th, Married-civ-spouse, Protective-serv, Husband, White, Male,45, United-States, <=50K
35644,30, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,10, United-States, <=50K
198148,22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,50, United-States, <=50K
220098,25, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,30, United-States, <=50K
262515,19, Private, 11th, Never-married, Other-service, Other-relative, White, Male,20, United-States, <=50K
423863,19, ?, Some-college, Never-married, ?, Own-child, White, Female,35, United-States, <=50K
111567,32, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
194096,23, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,40, United-States, <=50K
420917,51, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,45, United-States, <=50K
197871,25, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,44, United-States, >50K
253116,46, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,40, United-States, <=50K
206535,38, Private, Some-college, Divorced, Tech-support, Unmarried, White, Female,50, United-States, <=50K
70447,26, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,40, United-States, >50K
201217,46, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,40, United-States, <=50K
209970,25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,40, United-States, <=50K
196745,20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,16, United-States, <=50K
175262,29, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,35, United-States, <=50K
304955,51, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
181265,40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,52, United-States, <=50K
200973,24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
37440,24, Self-emp-not-inc, Bachelors, Never-married, Farming-fishing, Unmarried, White, Male,50, United-States, <=50K
395170,31, Private, Assoc-voc, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Female,24, Mexico, <=50K
32385,54, ?, HS-grad, Divorced, ?, Not-in-family, White, Female,30, United-States, <=50K
353213,34, Private, Assoc-acdm, Separated, Craft-repair, Not-in-family, White, Male,60, United-States, <=50K
38619,19, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male,66, United-States, <=50K
177711,21, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Male,40, United-States, <=50K
190761,21, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, White, Male,70, United-States, <=50K
27776,23, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,24, United-States, <=50K
470663,37, Federal-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
71738,40, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,46, United-States, >50K
74156,57, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,30, United-States, <=50K
202467,48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
123983,24, Private, 11th, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,40, Vietnam, <=50K
193494,43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, <=50K
169886,32, ?, Bachelors, Never-married, ?, Not-in-family, White, Female,20, ?, <=50K
130571,40, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,40, United-States, <=50K
90363,52, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,35, United-States, >50K
83444,49, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,40, United-States, <=50K
239093,45, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,40, United-States, <=50K
151369,62, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
56630,29, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, <=50K
117095,49, Private, HS-grad, Separated, Machine-op-inspct, Unmarried, White, Female,40, United-States, <=50K
189985,55, Federal-gov, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,40, United-States, <=50K
34862,20, ?, Some-college, Never-married, ?, Own-child, Amer-Indian-Eskimo, Male,72, United-States, <=50K
126675,37, Self-emp-inc, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,40, United-States, <=50K
199806,43, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K
57596,29, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
103459,44, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,40, United-States, >50K
282398,28, Private, Some-college, Separated, Tech-support, Unmarried, White, Male,40, United-States, >50K
298841,38, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,45, United-States, <=50K
33300,45, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,50, United-States, >50K
306031,22, ?, Some-college, Never-married, ?, Own-child, White, Male,40, United-States, <=50K
306467,19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,20, United-States, <=50K
189888,20, Private, 12th, Never-married, Other-service, Not-in-family, White, Male,40, United-States, <=50K
83861,60, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40, United-States, <=50K
117393,30, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,40, United-States, <=50K
129934,22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,40, ?, <=50K
179010,51, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,60, United-States, <=50K
375680,31, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Black, Female,40, ?, <=50K
316101,48, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,40, United-States, <=50K
293305,43, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K
175750,51, Local-gov, HS-grad, Divorced, Transport-moving, Unmarried, Black, Male,40, United-States, <=50K
121718,41, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,48, United-States, >50K
94931,62, ?, Assoc-voc, Married-civ-spouse, ?, Husband, White, Male,40, United-States, <=50K
229272,50, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,40, United-States, >50K
142828,46, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,40, United-States, >50K
22743,54, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,60, United-States, >50K
76371,68, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,45, United-States, >50K
